finding_id,page_id,website_id,rule_id,wcag_sc,wcag_level,impact_label,affected_node_count,selector,finding_signature,validation_status
F000530,P021,W05,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(1) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""0bbbb1dc59.jpg""]",7ac5bf128f43fac7,auto-detected
F000531,P021,W05,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(2) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/798d5fa986.jpg""]",c1fcb84dbbfa579c,auto-detected
F000532,P021,W05,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(3) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2ec3440acf.jpg""]",ee84555e1888e72a,auto-detected
F000533,P021,W05,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(4) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""5a578c68ab.jpg""]",668f70b46be78d79,auto-detected
F000534,P021,W05,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(5) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""95760c8eab.jpg""]",4ecdf94bdedd2bf3,auto-detected
F000535,P021,W05,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(6) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2c42f2a2cd.jpg""]",8d26f390d871d88c,auto-detected
F000536,P021,W05,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(7) > .heyzine-card.item[data-delay=""0.3s""] > .rounded.w-100[src=""img/43730ef498.jpg""]",5790bb6ce07b9a5b,auto-detected
F000537,P021,W05,image-alt,1.1.1,A,critical,16,".active.owl-item:nth-child(8) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/5e30279c12.jpg""]",c45172e125ebab97,auto-detected
F000538,P021,W05,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(9) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""0bbbb1dc59.jpg""]",48976fdfb6ce336d,auto-detected
F000539,P021,W05,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(10) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/798d5fa986.jpg""]",9d1bd29110f915f3,auto-detected
F000540,P021,W05,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(11) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2ec3440acf.jpg""]",1ab0645719c8f794,auto-detected
F000541,P021,W05,image-alt,1.1.1,A,critical,16,".owl-item:nth-child(12) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""5a578c68ab.jpg""]",1f56608f08623e47,auto-detected
F000542,P021,W05,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(13) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""95760c8eab.jpg""]",71250e726e97fc4d,auto-detected
F000543,P021,W05,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(14) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src$=""2c42f2a2cd.jpg""]",ba47613f358b24a7,auto-detected
F000544,P021,W05,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(15) > .heyzine-card.item[data-delay=""0.3s""] > .rounded.w-100[src=""img/43730ef498.jpg""]",9959df1cd758b698,auto-detected
F000545,P021,W05,image-alt,1.1.1,A,critical,16,".cloned.owl-item:nth-child(16) > .heyzine-card.item[data-delay=""0.3s""] > a > .rounded.w-100[src=""img/5e30279c12.jpg""]",d893fa154b121262,auto-detected
F000546,P021,W05,landmark-one-main,,,moderate,1,html,3dce135638259f8c,auto-detected
F000547,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[href=""/""][data-asw-org-font-size=""12""][target=""_blank""]",e3eceaaa8fd449d0,auto-detected
F000548,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[href=""/""][data-asw-org-font-size=""12""][target=""_blank""]",b9c05f8c7c9ce3b9,auto-detected
F000549,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href=""/""][target=""_blank""]",fc841a0968b2f2d7,auto-detected
F000550,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href=""/""][target=""_blank""]",1ab925bbb9f516eb,auto-detected
F000551,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href=""/""][target=""_blank""]",2fbbd7ad4d53ad84,auto-detected
F000552,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href=""/""][target=""_blank""]",8c5a72ae6be04710,auto-detected
F000553,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,".container > .row:nth-child(2) > a[href=""/""][target=""_blank""]",b45f251f41bf1c5b,auto-detected
F000554,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href=""/""][target=""_blank""]",7ed901b5dcd05bf9,auto-detected
F000555,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",80f5d277ca17ec84,auto-detected
F000556,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""14""]",a4ebac8a1a75c8fe,auto-detected
F000557,P021,W05,link-name,2.4.4;4.1.2,A,serious,11,"a[href=""/""][data-asw-org-font-size=""13""][target=""_blank""]",49beea92f920ebae,auto-detected
F000558,P021,W05,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,48bc44f2010c22ac,auto-detected
F000559,P021,W05,page-has-heading-one,,,moderate,1,html,3175cbe46d61d649,auto-detected
F000560,P021,W05,region,,,moderate,14,.section-banner-beranda,60efe4203b8b8126,auto-detected
F000561,P021,W05,region,,,moderate,14,#j-vscreen-news-sm,2378b374314773e8,auto-detected
F000562,P021,W05,region,,,moderate,14,#j-vscreen-news-lg,191a46c69c2f827a,auto-detected
F000563,P021,W05,region,,,moderate,14,.owl-themex > .owl-stage-outer,eb0f0e70b144c8f2,auto-detected
F000564,P021,W05,region,,,moderate,14,.owl-banner-carousel > .owl-stage-outer,f40276c507b52d60,auto-detected
F000565,P021,W05,region,,,moderate,14,#pills-tab,d2f0ce7f3315e133,auto-detected
F000566,P021,W05,region,,,moderate,14,#bansos,65d6793ae76b0124,auto-detected
F000567,P021,W05,region,,,moderate,14,.tag-konten:nth-child(2),58f184248b4da10c,auto-detected
F000568,P021,W05,region,,,moderate,14,.owl-youtube > .owl-stage-outer,e0ae5b3a87011416,auto-detected
F000569,P021,W05,region,,,moderate,14,.tag-konten:nth-child(4),04e608a7e3e03987,auto-detected
F000570,P021,W05,region,,,moderate,14,.section-service-link > .owl-section-service-link.owl-carousel.owl-loaded > .owl-stage-outer,e87ec8c930e6ff74,auto-detected
F000571,P021,W05,region,,,moderate,14,.tag-konten:nth-child(6),4ef6881e260626ac,auto-detected
F000572,P021,W05,region,,,moderate,14,.section-heyzine > .owl-section-service-link.owl-carousel.owl-loaded > .owl-stage-outer,e7eebffdb569b2de,auto-detected
F000573,P021,W05,region,,,moderate,14,.section-footer,6ee40d30c7f058dc,auto-detected
F000574,P022,W05,landmark-one-main,,,moderate,1,html,5481c4f758d8c3db,auto-detected
F000575,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[data-asw-org-font-size=""12""][href=""/""][target=""_blank""]",beada9c1b81985b0,auto-detected
F000576,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[data-asw-org-font-size=""12""][href=""/""][target=""_blank""]",3d0d20e7c0648b2b,auto-detected
F000577,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",48c496670c60bd26,auto-detected
F000578,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",5171703f160d8092,auto-detected
F000579,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",258e09191ab09c0c,auto-detected
F000580,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",e86db8e7be4bc155,auto-detected
F000581,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,".wrap-footer > .row:nth-child(2) > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",69a708ee3593d2f4,auto-detected
F000582,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",c9751dc061eafcda,auto-detected
F000583,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",34cab668a185185e,auto-detected
F000584,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""14""]",78199734d4f30f2f,auto-detected
F000585,P022,W05,link-name,2.4.4;4.1.2,A,serious,11,"a[href=""/""][target=""_blank""][data-asw-org-font-size=""13""]",5adb8b9f62e54f9d,auto-detected
F000586,P022,W05,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,ef88468eea1746e6,auto-detected
F000587,P022,W05,page-has-heading-one,,,moderate,1,html,225aa9678ea06959,auto-detected
F000588,P022,W05,region,,,moderate,5,.tag-konten,d5067a7758c4964e,auto-detected
F000589,P022,W05,region,,,moderate,5,.mb-5,0fc4f096a68496a8,auto-detected
F000590,P022,W05,region,,,moderate,5,#nav-tab,a4a04ec11b965e5b,auto-detected
F000591,P022,W05,region,,,moderate,5,#pills-1,63871f5268e97f65,auto-detected
F000592,P022,W05,region,,,moderate,5,.section-footer,12070febfbb0f53d,auto-detected
F000593,P023,W05,landmark-one-main,,,moderate,1,html,d885185781c78867,auto-detected
F000594,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[data-asw-org-font-size=""12""][href=""/""][target=""_blank""]",9072210e7f8d97c9,auto-detected
F000595,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[data-asw-org-font-size=""12""][href=""/""][target=""_blank""]",9c6906ce3738e048,auto-detected
F000596,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",927d37813f37e069,auto-detected
F000597,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",56624b7947173e14,auto-detected
F000598,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",43dc73a077c42fb9,auto-detected
F000599,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",21e350c865bd99c6,auto-detected
F000600,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,".wrap-footer > .row:nth-child(2) > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",5ad887b5cebd7451,auto-detected
F000601,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[href=""/""][target=""_blank""][data-asw-org-font-size=""16""]",cf03f3ff52b08295,auto-detected
F000602,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",286fb5f976f35827,auto-detected
F000603,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[href=""/""][target=""_blank""][data-asw-org-font-size=""14""]",e0e92c590020dbf2,auto-detected
F000604,P023,W05,link-name,2.4.4;4.1.2,A,serious,11,"a[href=""/""][target=""_blank""][data-asw-org-font-size=""13""]",52ec3f811bc9af29,auto-detected
F000605,P023,W05,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,0e974b2de3dfcfc0,auto-detected
F000606,P023,W05,region,,,moderate,2,.container-fluid,d562c9433bad1dc9,auto-detected
F000607,P023,W05,region,,,moderate,2,.section-footer,30d523cdb064c6f8,auto-detected
F000608,P024,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(2) > a[data-asw-org-font-size=""16""] > .date",e32df7ee6dad11f5,auto-detected
F000609,P024,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(3) > a[data-asw-org-font-size=""16""] > .date",8b0edd064d9187bf,auto-detected
F000610,P024,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(4) > a[data-asw-org-font-size=""16""] > .date",0cd90150c6c295bd,auto-detected
F000611,P024,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(5) > a[data-asw-org-font-size=""16""] > .date",3e7523e0a901e7f0,auto-detected
F000612,P024,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(6) > a[data-asw-org-font-size=""16""] > .date",eea6d7cb7ba0d7bc,auto-detected
F000613,P024,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(7) > a[data-asw-org-font-size=""16""] > .date",660be9700ff46cf1,auto-detected
F000614,P024,W05,landmark-one-main,,,moderate,1,html,d8b6eb27b861be89,auto-detected
F000615,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[data-asw-org-font-size=""12""][target=""_blank""][href=""/""]",ce9313601284f388,auto-detected
F000616,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[data-asw-org-font-size=""12""][target=""_blank""][href=""/""]",dda64d18e4b9494e,auto-detected
F000617,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",95280760e3e644bf,auto-detected
F000618,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",a26d926d9681f826,auto-detected
F000619,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",a7886d09f9d0ac3c,auto-detected
F000620,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",0c8dcf17d29a6a1c,auto-detected
F000621,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,".wrap-footer > .row:nth-child(2) > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",71454c674ba04bf0,auto-detected
F000622,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",d9053eb608a9c0a3,auto-detected
F000623,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",f10b27bb62342f06,auto-detected
F000624,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[target=""_blank""][href=""/""][data-asw-org-font-size=""14""]",2bb367a7dd98876f,auto-detected
F000625,P024,W05,link-name,2.4.4;4.1.2,A,serious,11,"a[target=""_blank""][href=""/""][data-asw-org-font-size=""13""]",900b05531b77cb74,auto-detected
F000626,P024,W05,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,90f1293655ef45b6,auto-detected
F000627,P024,W05,page-has-heading-one,,,moderate,1,html,a30c6490e74e5e20,auto-detected
F000628,P024,W05,region,,,moderate,2,.container-fluid,e5a0b7338dbcd8b6,auto-detected
F000629,P024,W05,region,,,moderate,2,.section-footer,b369cd2a0ae5281b,auto-detected
F000630,P025,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(2) > a[data-asw-org-font-size=""16""] > .date",dd11de6169dfb3f4,auto-detected
F000631,P025,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(3) > a[data-asw-org-font-size=""16""] > .date",a7e9cb6db009fc86,auto-detected
F000632,P025,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(4) > a[data-asw-org-font-size=""16""] > .date",5fe5548dba725bd4,auto-detected
F000633,P025,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(5) > a[data-asw-org-font-size=""16""] > .date",6c126b26b2dc93ca,auto-detected
F000634,P025,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(6) > a[data-asw-org-font-size=""16""] > .date",4c1a4f16458f01dd,auto-detected
F000635,P025,W05,color-contrast,1.4.3,AA,serious,6,".box-latest-news:nth-child(7) > a[data-asw-org-font-size=""16""] > .date",b99a4823d727c4da,auto-detected
F000636,P025,W05,landmark-one-main,,,moderate,1,html,5bee700ef0193da8,auto-detected
F000637,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,".subitem-alamat > a[data-asw-org-font-size=""12""][target=""_blank""][href=""/""]",9691f6707c4d094c,auto-detected
F000638,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,".item-alamat > a[data-asw-org-font-size=""12""][target=""_blank""][href=""/""]",eeb577ca435ddf2f,auto-detected
F000639,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-sm-9 > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",6e2100fa5b6a54a2,auto-detected
F000640,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > .row > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",3b2b4af661ed16f5,auto-detected
F000641,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,".box-info-footer > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",7facc08fcc14faf0,auto-detected
F000642,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-md-4 > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",5e37fc5cd1ba6983,auto-detected
F000643,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,".wrap-footer > .row:nth-child(2) > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",1fa67e775850dd4a,auto-detected
F000644,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,".col-md-8 > a[target=""_blank""][href=""/""][data-asw-org-font-size=""16""]",49fd8350c8effcb0,auto-detected
F000645,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,"a[data-asw-org-font-size=""0""]",bf7d83b15c2ce430,auto-detected
F000646,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,".ul.menu-footer > a[target=""_blank""][href=""/""][data-asw-org-font-size=""14""]",8a35b1db90002c91,auto-detected
F000647,P025,W05,link-name,2.4.4;4.1.2,A,serious,11,"a[target=""_blank""][href=""/""][data-asw-org-font-size=""13""]",de8426c4c6b02d4f,auto-detected
F000648,P025,W05,list,1.3.1,A,serious,1,.item-menu-footer:nth-child(2) > .ul.menu-footer,d60bda5e07666924,auto-detected
F000649,P025,W05,page-has-heading-one,,,moderate,1,html,f591b485a676e94e,auto-detected
F000650,P025,W05,region,,,moderate,2,.container-fluid,e86e33d01213994a,auto-detected
F000651,P025,W05,region,,,moderate,2,.section-footer,0208e09dd549d102,auto-detected
F000652,P027,W06,button-name,4.1.2,A,critical,1,#offcanvas__close-btn,4f6d24fd5258395c,auto-detected
F000653,P027,W06,color-contrast,1.4.3,AA,serious,3,".offcanvas__contact-text > a[target=""_blank""]",7a37ef4730165665,auto-detected
F000654,P027,W06,color-contrast,1.4.3,AA,serious,3,"a[href$=""mailto:support@gmail.com""]",67324823d5d68fce,auto-detected
F000655,P027,W06,color-contrast,1.4.3,AA,serious,3,"a[href=""tel:+012-345-6789""]",920cf7707eff833a,auto-detected
F000656,P027,W06,frame-title,4.1.2,A,serious,1,iframe,e845762d9c523b40,auto-detected
F000657,P027,W06,page-has-heading-one,,,moderate,1,html,e1ed9eab08b9646a,auto-detected
F000658,P027,W06,region,,,moderate,1,.offcanvas__content,5aad81742118faee,auto-detected
F000659,P028,W06,button-name,4.1.2,A,critical,1,#offcanvas__close-btn,ff215a261f1b3263,auto-detected
F000660,P028,W06,color-contrast,1.4.3,AA,serious,3,".offcanvas__contact-text > a[target=""_blank""]",41d41f35c7fd9118,auto-detected
F000661,P028,W06,color-contrast,1.4.3,AA,serious,3,"a[href$=""mailto:support@gmail.com""]",1cc6f211fbe9e33e,auto-detected
F000662,P028,W06,color-contrast,1.4.3,AA,serious,3,"a[href=""tel:+012-345-6789""]",5684811407753bfc,auto-detected
F000663,P028,W06,frame-title,4.1.2,A,serious,1,iframe,24db11a5cc4aabd0,auto-detected
F000664,P028,W06,page-has-heading-one,,,moderate,1,html,890dc83b3cae1347,auto-detected
F000665,P028,W06,region,,,moderate,1,.offcanvas__content,5ada9198fa9f47a0,auto-detected
F000666,P029,W06,button-name,4.1.2,A,critical,35,"a[href$=""#settings""] > .sm\:px-5.hover\:text-red-500.px-3",3ec8dadf4ba31de1,auto-detected
F000667,P029,W06,button-name,4.1.2,A,critical,35,.hover\:\~bg-red-500\/10.leading-loose.group:nth-child(1) > .left-10.h-full.z-30 > .-ml-3.block > .text-indigo-500.hover\:\~text-indigo-600.active\:shadow-sm,b6905d4230a1df96,auto-detected
F000668,P029,W06,button-name,4.1.2,A,critical,35,.hover\:\~bg-red-500\/10.leading-loose.group:nth-child(2) > .left-10.h-full.z-30 > .-ml-3.block > .text-indigo-500.hover\:\~text-indigo-600.active\:shadow-sm,81198c47eed0de39,auto-detected
F000669,P029,W06,button-name,4.1.2,A,critical,35,.hover\:\~bg-red-500\/10.leading-loose.group:nth-child(3) > .left-10.h-full.z-30 > .-ml-3.block > .text-indigo-500.hover\:\~text-indigo-600.active\:shadow-sm,6f4737fc83abfed4,auto-detected
F000670,P029,W06,button-name,4.1.2,A,critical,35,.hover\:\~bg-red-500\/10.leading-loose.group:nth-child(4) > .left-10.h-full.z-30 > .-ml-3.block > .text-indigo-500.hover\:\~text-indigo-600.active\:shadow-sm,3b44fc9c72af8afa,auto-detected
F000671,P029,W06,button-name,4.1.2,A,critical,35,.hover\:\~bg-red-500\/10.leading-loose.group:nth-child(5) > .left-10.h-full.z-30 > .-ml-3.block > .text-indigo-500.hover\:\~text-indigo-600.active\:shadow-sm,30cc70bbb3d0e560,auto-detected
